"Battery Charge (%)","Cell Voltage (V)"
0,2.97999596595764
0.328460544347763,3.03999304771423
1.01874089241028,3.21000695228577
2.24276971817017,3.3699951171875
3.45396757125854,3.47000098228455
4.67543029785156,3.53999304771423
8.34238433837891,3.66000390052795
48.6403846740723,3.82000708580017
66.9725875854492,3.91999793052673
84.0807647705078,4.05999803543091
100.000839233398,4.22000122070313
