"Battery Charge (%)","Cell Voltage (V)"
0,3.60000610351563
1.33230936527252,3.64999389648438
2.78190994262695,3.66999793052673
17.2779159545898,3.72999596595764
47.7345657348633,3.83000206947327
58.6155967712402,3.8800048828125
78.9370727539063,4.0099949836731
82.5700988769531,4.05999803543091
89.1053314208984,4.10000610351563
98.5427703857422,4.17999315261841
100.001396179199,4.19999694824219
