"Battery Charge (%)","Cell Voltage (V)"
0,3.21000671386719
0.897221207618713,3.36000061035156
1.80015730857849,3.44999694824219
3.61460137367249,3.57000732421875
5.42904567718506,3.63999938964844
7.24634742736816,3.66999816894531
49.9586486816406,3.82000732421875
63.5998382568359,3.88999938964844
79.0611953735352,4
93.6253204345703,4.1300048828125
100.000160217285,4.19999694824219
