Time,Power,Meter,"USB Current","Battery Cell 1","Battery Cell 2","Battery Cell 3"
4.093,,,0.055,4.2,4.2,4.2
4.187,,,0.068,4.2,4.2,4.2
4.281,,,0.063,4.2,4.2,4.2
4.39,,,0.066,4.2,4.2,4.2
4.484,,,0.063,4.2,4.2,4.2
4.578,,,0.057,4.2,4.2,4.2
4.687,,,0.065,4.2,4.2,4.2
4.781,,,0.07,4.2,4.2,4.2
4.875,,,0.072,4.2,4.2,4.2
4.984,,,0.059,4.2,4.2,4.2
5.078,,,0.065,4.2,4.2,4.2
5.171,,,0.057,4.2,4.2,4.2
5.265,,,0.065,4.2,4.2,4.2
5.406,,,0.056,4.2,4.2,4.2
5.5,,,0.062,4.2,4.2,4.2
5.593,,,0.064,4.2,4.2,4.2
5.718,,,0.066,4.2,4.2,4.2
5.812,,,0.06,4.2,4.2,4.2
5.906,,,0.065,4.2,4.2,4.2
6.015,,,0.068,4.2,4.2,4.2
6.109,,,0.072,4.2,4.2,4.2
6.218,,,0.069,4.2,4.2,4.2
6.343,,,0.076,4.2,4.2,4.2
6.437,,,0.069,4.2,4.2,4.2
6.531,,,0.072,4.2,4.2,4.2
6.656,,,0.069,4.2,4.2,4.2
6.765,,,0.075,4.2,4.2,4.2
6.875,,,0.077,4.2,4.2,4.2
6.968,,,0.077,4.2,4.2,4.2
7.062,,,0.073,4.2,4.2,4.2
7.156,,,0.073,4.2,4.2,4.2
7.25,,,0.066,4.2,4.2,4.2
7.343,,,0.082,4.2,4.2,4.2
7.453,,,0.075,4.2,4.2,4.2
7.562,,,0.081,4.2,4.2,4.2
7.671,,,0.083,4.2,4.2,4.2
7.781,,,0.074,4.2,4.2,4.2
7.906,,,0.079,4.2,4.2,4.2
8,,,0.084,4.2,4.2,4.2
8.109,,,0.082,4.2,4.2,4.2
8.218,,,0.073,4.2,4.2,4.2
8.343,,,0.082,4.2,4.2,4.2
8.453,,,0.081,4.2,4.2,4.2
8.562,,,0.083,4.2,4.2,4.2
8.656,,,0.085,4.2,4.2,4.2
8.765,,,0.077,4.2,4.2,4.2
8.875,,,0.079,4.2,4.2,4.2
8.984,,,0.082,4.2,4.2,4.2
9.078,,,0.079,4.2,4.2,4.2
9.171,,,0.092,4.2,4.2,4.2
9.265,,,0.09,4.2,4.2,4.2
9.375,,,0.076,4.2,4.2,4.2
9.468,,,0.077,4.2,4.2,4.2
9.593,,,0.079,4.2,4.2,4.2
9.703,,,0.082,4.2,4.2,4.2
9.828,,,0.09,4.2,4.2,4.2
9.953,,,0.09,4.2,4.2,4.2
10.062,,,0.092,4.2,4.2,4.2
10.187,,,0.087,4.2,4.2,4.2
10.296,,,0.089,4.2,4.2,4.2
10.406,,,0.08,4.2,4.2,4.2
10.515,,,0.093,4.2,4.2,4.2
10.625,,,0.09,4.2,4.2,4.2
10.765,,,0.081,4.2,4.2,4.2
10.859,,,0.082,4.2,4.2,4.2
10.953,,,0.083,4.2,4.2,4.2
11.046,,,0.084,4.2,4.2,4.2
11.14,,,0.093,4.2,4.2,4.2
11.234,,,0.094,4.2,4.2,4.2
11.328,,,0.085,4.2,4.2,4.2
11.437,,,0.084,4.2,4.2,4.2
11.531,,,0.093,4.2,4.2,4.2
11.656,,,0.093,4.2,4.2,4.2
11.796,,,0.097,4.2,4.2,4.2
11.906,,,0.084,4.2,4.2,4.2
12.015,,,0.084,4.2,4.2,4.2
12.14,,,0.086,4.2,4.2,4.2
12.25,,,0.089,4.2,4.2,4.2
12.359,,,0.097,4.2,4.2,4.2
12.468,,,0.086,4.2,4.2,4.2
12.562,,,0.096,4.2,4.2,4.2
12.703,,,0.089,4.2,4.2,4.2
12.796,,,0.092,4.2,4.2,4.2
12.89,,,0.091,4.2,4.2,4.2
13,,,0.09,4.2,4.2,4.2
13.093,,,0.089,4.2,4.2,4.2
13.187,,,0.094,4.2,4.2,4.2
13.281,,,0.096,4.2,4.2,4.2
13.375,,,0.095,4.2,4.2,4.2
13.468,,,0.086,4.2,4.2,4.2
13.578,,,0.097,4.2,4.2,4.2
13.687,,,0.099,4.2,4.21,4.2
13.812,,,0.1,4.2,4.21,4.2
13.937,,,0.092,4.2,4.21,4.2
14.031,,,0.091,4.2,4.21,4.2
14.125,,,0.098,4.2,4.21,4.2
14.218,,,0.109,4.2,4.21,4.2
14.328,,,0.09,4.2,4.2,4.2
14.437,,,0.098,4.2,4.2,4.2
14.531,,,0.099,4.2,4.2,4.2
14.64,,,0.093,4.2,4.2,4.2
14.765,,,0.087,4.2,4.2,4.2
14.859,,,0.095,4.2,4.2,4.2
14.968,,,0.1,4.2,4.2,4.2
15.062,,,0.094,4.2,4.2,4.2
15.156,,,0.09,4.2,4.2,4.2
15.25,,,0.101,4.2,4.2,4.2
15.359,,,0.094,4.2,4.2,4.2
15.453,,,0.09,4.2,4.2,4.2
15.562,,,0.096,4.2,4.2,4.2
15.687,,,0.093,4.2,4.2,4.2
15.796,,,0.095,4.2,4.2,4.2
15.89,,,0.103,4.2,4.2,4.2
16.015,,,0.097,4.2,4.2,4.2
16.109,,,0.106,4.2,4.2,4.2
16.234,,,0.097,4.2,4.2,4.2
16.343,,,0.094,4.2,4.2,4.2
16.437,,,0.1,4.2,4.2,4.2
16.546,,,0.103,4.2,4.2,4.2
16.656,,,0.099,4.2,4.2,4.2
16.765,,,0.118,4.2,4.2,4.2
16.875,,,0.096,4.2,4.2,4.2
16.984,,,0.096,4.2,4.2,4.2
17.078,,,0.099,4.2,4.2,4.2
17.171,,,0.104,4.2,4.2,4.2
17.265,,,0.096,4.2,4.2,4.2
17.359,,,0.125,4.2,4.2,4.2
17.484,,,0.103,4.2,4.2,4.2
17.625,,,0.11,4.2,4.2,4.2
17.765,,,0.099,4.2,4.2,4.2
17.875,,,0.103,4.2,4.2,4.2
17.984,,,0.107,4.2,4.2,4.2
18.093,,,0.111,4.2,4.2,4.2
18.203,,,0.105,4.2,4.2,4.2
18.312,,,0.109,4.2,4.2,4.2
18.406,,,0.112,4.2,4.2,4.2
18.546,,,0.1,4.2,4.2,4.2
18.64,,,0.123,4.2,4.2,4.2
18.734,,,0.099,4.2,4.2,4.2
18.859,,,0.101,4.2,4.2,4.2
18.953,,,0.113,4.2,4.2,4.2
19.046,,,0.107,4.2,4.2,4.2
19.14,,,0.101,4.2,4.2,4.2
19.234,,,0.119,4.2,4.2,4.2
19.343,,,0.113,4.2,4.2,4.21
19.453,,,0.119,4.2,4.2,4.21
19.546,,,0.117,4.2,4.2,4.21
19.671,,,0.118,4.2,4.2,4.21
19.781,,,0.11,4.2,4.2,4.21
19.875,,,0.126,4.2,4.2,4.21
19.984,,,0.111,4.2,4.2,4.2
20.078,,,0.108,4.2,4.2,4.2
20.187,,,0.112,4.2,4.2,4.2
20.312,,,0.11,4.2,4.2,4.2
20.421,,,0.11,4.2,4.2,4.2
20.515,,,0.119,4.2,4.2,4.2
20.656,,,0.114,4.2,4.2,4.2
20.75,,,0.113,4.2,4.2,4.2
20.843,,,0.113,4.2,4.2,4.2
20.953,,,0.114,4.2,4.2,4.2
21.062,,,0.119,4.2,4.2,4.2
21.156,,,0.129,4.2,4.2,4.2
21.25,,,0.118,4.2,4.2,4.21
21.343,,,0.113,4.2,4.2,4.21
21.453,,,0.122,4.2,4.2,4.21
21.546,,,0.114,4.2,4.2,4.21
21.656,,,0.123,4.2,4.2,4.21
21.796,,,0.137,4.2,4.2,4.21
21.906,,,0.124,4.2,4.2,4.2
22.015,,,0.127,4.2,4.2,4.2
22.125,,,0.119,4.2,4.2,4.2
22.234,,,0.124,4.2,4.2,4.2
22.343,,,0.127,4.2,4.2,4.2
22.453,,,0.131,4.2,4.2,4.2
22.562,,,0.119,4.2,4.2,4.2
22.656,,,0.125,4.2,4.2,4.2
22.765,,,0.121,4.2,4.2,4.2
22.859,,,0.132,4.2,4.2,4.2
22.968,,,0.12,4.2,4.2,4.2
23.062,,,0.123,4.2,4.2,4.2
23.156,,,0.125,4.2,4.2,4.2
23.25,,,0.122,4.2,4.2,4.2
23.375,,,0.131,4.2,4.2,4.2
23.484,,,0.12,4.2,4.2,4.2
23.578,,,0.13,4.2,4.2,4.2
23.687,,,0.137,4.2,4.2,4.2
23.781,,,0.119,4.2,4.2,4.2
23.906,,,0.134,4.2,4.2,4.2
24.015,,,0.129,4.2,4.2,4.2
24.125,,,0.127,4.2,4.2,4.2
24.234,,,0.131,4.2,4.2,4.2
24.359,,,0.135,4.2,4.2,4.2
24.453,,,0.139,4.21,4.2,4.2
24.562,,,0.131,4.21,4.2,4.2
24.671,,,0.135,4.21,4.2,4.2
24.796,,,0.126,4.21,4.2,4.2
24.906,,,0.137,4.21,4.2,4.2
25.0150000000001,,,0.139,4.2,4.2,4.2
25.1090000000001,,,0.124,4.2,4.2,4.2
25.2030000000001,,,0.125,4.2,4.2,4.2
25.2960000000001,,,0.137,4.2,4.2,4.2
25.4210000000001,,,0.137,4.2,4.2,4.2
25.5150000000001,,,0.143,4.2,4.2,4.2
25.6400000000001,,,0.143,4.2,4.2,4.2
25.7500000000001,,,0.124,4.2,4.2,4.2
25.8590000000001,,,0.139,4.2,4.2,4.2
25.9680000000001,,,0.133,4.2,4.2,4.2
26.0620000000001,,,0.13,4.2,4.2,4.2
26.1560000000001,,,0.14,4.2,4.2,4.2
26.2810000000001,,,0.137,4.2,4.2,4.2
26.4210000000001,,,0.136,4.2,4.2,4.2
26.5150000000001,,,0.142,4.2,4.2,4.2
26.6250000000001,,,0.144,4.2,4.2,4.2
26.7340000000001,,,0.139,4.2,4.2,4.2
26.8750000000001,,,0.132,4.2,4.2,4.2
27.0150000000001,,,0.129,4.2,4.21,4.2
27.1090000000001,,,0.141,4.2,4.21,4.2
27.2030000000001,,,0.134,4.2,4.21,4.2
27.2960000000001,,,0.139,4.2,4.21,4.2
27.3900000000001,,,0.143,4.2,4.21,4.2
27.4840000000001,,,0.129,4.2,4.21,4.2
27.5930000000001,,,0.146,4.2,4.2,4.2
27.7030000000001,,,0.131,4.2,4.2,4.2
27.8120000000001,,,0.132,4.2,4.2,4.2
27.9210000000001,,,0.145,4.2,4.2,4.2
28.0460000000001,,,0.133,4.2,4.2,4.2
28.1560000000001,,,0.146,4.2,4.2,4.2
28.2650000000001,,,0.143,4.2,4.2,4.2
28.3750000000001,,,0.143,4.2,4.2,4.2
28.4680000000001,,,0.144,4.2,4.2,4.2
28.5930000000001,,,0.141,4.2,4.2,4.2
28.7030000000001,,,0.15,4.2,4.2,4.2
28.8120000000001,,,0.138,4.2,4.2,4.21
28.9370000000001,,,0.146,4.2,4.2,4.21
29.0460000000001,,,0.146,4.2,4.2,4.21
29.1400000000001,,,0.144,4.2,4.2,4.21
29.2340000000001,,,0.131,4.2,4.2,4.21
29.3280000000001,,,0.14,4.2,4.2,4.21
29.4210000000001,,,0.14,4.2,4.2,4.2
29.5460000000001,,,0.144,4.2,4.2,4.2
29.6710000000001,,,0.147,4.2,4.2,4.2
29.7810000000001,,,0.133,4.2,4.2,4.2
29.9060000000001,,,0.149,4.2,4.2,4.2
30.0460000000001,,,0.136,4.2,4.2,4.2
30.1400000000001,,,0.137,4.2,4.2,4.2
30.2650000000001,,,0.147,4.2,4.2,4.2
30.3590000000001,,,0.147,4.2,4.2,4.2
30.4840000000001,,,0.147,4.2,4.2,4.2
30.5930000000001,,,0.14,4.2,4.2,4.2
30.7030000000001,,,0.131,4.2,4.2,4.2
30.8120000000001,,,0.147,4.2,4.2,4.2
30.9210000000001,,,0.135,4.2,4.2,4.2
31.0150000000001,,,0.134,4.2,4.2,4.2
31.1250000000001,,,0.147,4.2,4.2,4.2
31.2180000000001,,,0.149,4.2,4.2,4.2
31.3120000000001,,,0.133,4.2,4.2,4.2
31.4210000000001,,,0.14,4.2,4.2,4.2
31.5310000000001,,,0.134,4.2,4.2,4.2
31.6560000000001,,,0.148,4.2,4.2,4.2
31.7650000000001,,,0.141,4.2,4.2,4.2
31.8590000000001,,,0.15,4.2,4.2,4.2
31.9530000000001,,,0.136,4.2,4.2,4.21
32.0460000000001,,,0.143,4.2,4.2,4.21
32.1870000000001,,,0.143,4.2,4.2,4.21
32.2810000000001,,,0.134,4.2,4.2,4.21
32.4060000000001,,,0.149,4.2,4.2,4.21
32.5150000000001,,,0.154,4.2,4.2,4.2
32.6560000000001,,,0.138,4.2,4.2,4.2
32.7810000000001,,,0.138,4.2,4.2,4.2
32.9060000000001,,,0.135,4.2,4.2,4.2
33.0310000000001,,,0.147,4.2,4.2,4.2
33.1250000000001,,,0.152,4.2,4.2,4.2
33.2180000000001,,,0.15,4.2,4.21,4.2
33.3120000000001,,,0.15,4.2,4.21,4.2
33.4210000000001,,,0.151,4.2,4.21,4.2
33.5310000000001,,,0.135,4.2,4.21,4.2
33.6400000000001,,,0.15,4.2,4.21,4.2
33.7340000000001,,,0.16,4.2,4.21,4.2
33.8750000000001,,,0.149,4.2,4.2,4.2
33.9840000000001,,,0.136,4.2,4.2,4.2
34.1090000000001,,,0.134,4.2,4.2,4.2
34.2030000000001,,,0.15,4.2,4.2,4.2
34.3120000000001,,,0.151,4.2,4.2,4.2
34.4530000000001,,,0.153,4.2,4.2,4.2
34.5620000000001,,,0.155,4.21,4.2,4.2
34.6870000000001,,,0.146,4.21,4.2,4.2
34.7810000000001,,,0.149,4.21,4.2,4.2
34.8750000000001,,,0.147,4.21,4.2,4.2
34.9840000000001,,,0.15,4.21,4.2,4.2
35.0780000000001,,,0.139,4.2,4.2,4.2
35.1710000000001,,,0.141,4.2,4.2,4.2
35.2650000000001,,,0.154,4.2,4.2,4.2
35.3590000000001,,,0.141,4.2,4.2,4.2
35.4530000000001,,,0.151,4.2,4.2,4.2
35.5620000000001,,,0.154,4.2,4.2,4.2
35.6560000000001,,,0.153,4.2,4.2,4.2
35.7650000000001,,,0.14,4.2,4.2,4.2
35.8590000000001,,,0.139,4.2,4.2,4.2
36.0000000000001,,,0.149,4.2,4.2,4.2
36.0930000000001,,,0.141,4.2,4.2,4.2
36.2030000000001,,,0.154,4.2,4.2,4.2
36.3430000000001,,,0.156,4.2,4.21,4.2
36.4680000000001,,,0.143,4.2,4.21,4.2
36.5620000000001,,,0.155,4.2,4.21,4.2
36.6870000000001,,,0.143,4.2,4.21,4.2
36.7960000000001,,,0.146,4.2,4.21,4.2
36.9060000000001,,,0.167,4.2,4.21,4.2
37.0000000000001,,,0.14,4.2,4.21,4.21
37.1090000000001,,,0.139,4.2,4.21,4.21
37.2030000000001,,,0.148,4.2,4.21,4.21
37.2960000000001,,,0.152,4.2,4.21,4.21
37.4060000000001,,,0.153,4.2,4.21,4.21
37.5310000000001,,,0.157,4.2,4.21,4.21
37.6250000000001,,,0.154,4.2,4.2,4.2
37.7500000000001,,,0.141,4.2,4.2,4.2
37.8590000000001,,,0.154,4.2,4.2,4.2
37.9530000000001,,,0.157,4.2,4.2,4.2
38.0460000000001,,,0.154,4.2,4.2,4.2
38.1560000000001,,,0.155,4.2,4.2,4.2
38.2650000000001,,,0.149,4.2,4.21,4.2
38.3590000000001,,,0.151,4.2,4.21,4.2
38.4840000000001,,,0.154,4.2,4.21,4.2
38.6090000000001,,,0.15,4.2,4.21,4.2
38.7180000000001,,,0.154,4.2,4.21,4.2
38.8120000000001,,,0.145,4.2,4.21,4.21
38.9060000000001,,,0.154,4.21,4.2,4.21
39.0460000000001,,,0.156,4.21,4.2,4.21
39.1400000000002,,,0.161,4.21,4.2,4.21
39.2340000000002,,,0.158,4.21,4.2,4.21
39.3280000000002,,,0.148,4.21,4.2,4.21
39.4370000000002,,,0.159,4.21,4.2,4.2
39.5460000000002,,,0.142,4.21,4.2,4.2
39.6870000000002,,,0.158,4.21,4.2,4.2
39.7810000000002,,,0.16,4.21,4.2,4.2
39.8750000000002,,,0.159,4.21,4.2,4.2
39.9840000000002,,,0.157,4.21,4.2,4.2
40.0780000000002,,,0.16,4.21,4.2,4.2
40.1870000000002,,,0.148,4.2,4.2,4.2
40.2960000000002,,,0.162,4.2,4.2,4.2
40.3900000000002,,,0.145,4.2,4.2,4.2
40.5000000000002,,,0.162,4.2,4.2,4.2
40.5930000000002,,,0.161,4.2,4.2,4.2
40.6870000000002,,,0.16,4.2,4.2,4.2
40.7960000000002,,,0.147,4.2,4.2,4.21
40.9060000000002,,,0.154,4.2,4.2,4.21
41.0150000000002,,,0.161,4.2,4.2,4.21
41.1090000000002,,,0.148,4.2,4.2,4.21
41.2030000000002,,,0.152,4.2,4.2,4.21
41.2960000000002,,,0.165,4.2,4.2,4.21
41.4060000000002,,,0.149,4.21,4.2,4.2
41.5000000000002,,,0.151,4.21,4.2,4.2
41.6400000000002,,,0.145,4.21,4.2,4.2
41.7340000000002,,,0.156,4.21,4.2,4.2
41.8430000000002,,,0.156,4.21,4.2,4.2
41.9530000000002,,,0.157,4.21,4.2,4.21
42.0620000000002,,,0.158,4.2,4.21,4.21
42.1870000000002,,,0.146,4.2,4.21,4.21
42.2960000000002,,,0.16,4.2,4.21,4.21
42.3900000000002,,,0.16,4.2,4.21,4.21
42.5150000000002,,,0.147,4.2,4.21,4.21
42.6090000000002,,,0.143,4.2,4.2,4.2
42.7180000000002,,,0.161,4.2,4.2,4.2
42.8280000000002,,,0.16,4.2,4.2,4.2
42.9370000000002,,,0.147,4.2,4.2,4.2
43.0460000000002,,,0.143,4.2,4.2,4.2
43.1400000000002,,,0.176,4.2,4.2,4.2
43.2340000000002,,,0.161,4.2,4.21,4.2
43.3280000000002,,,0.145,4.2,4.21,4.2
43.4530000000002,,,0.154,4.2,4.21,4.2
43.5620000000002,,,0.15,4.2,4.21,4.2
43.6870000000002,,,0.16,4.2,4.21,4.2
43.7810000000002,,,0.175,4.2,4.21,4.2
43.9060000000002,,,0.158,4.2,4.2,4.21
44.0150000000002,,,0.145,4.2,4.2,4.21
44.1250000000002,,,0.151,4.2,4.2,4.21
44.2650000000002,,,0.161,4.2,4.2,4.21
44.3900000000002,,,0.144,4.2,4.2,4.21
44.4840000000002,,,0.153,4.2,4.2,4.2
44.5780000000002,,,0.153,4.21,4.2,4.2
44.6870000000002,,,0.153,4.21,4.2,4.2
44.7810000000002,,,0.149,4.21,4.2,4.2
44.8900000000002,,,0.153,4.21,4.2,4.2
44.9840000000002,,,0.151,4.21,4.2,4.2
45.0930000000002,,,0.159,4.21,4.2,4.21
45.1870000000002,,,0.157,4.2,4.21,4.21
45.2810000000002,,,0.148,4.2,4.21,4.21
45.3750000000002,,,0.158,4.2,4.21,4.21
45.4840000000002,,,0.145,4.2,4.21,4.21
45.5930000000002,,,0.148,4.2,4.21,4.21
45.7180000000002,,,0.16,4.2,4.21,4.21
45.8280000000002,,,0.151,4.2,4.21,4.21
45.9210000000002,,,0.162,4.2,4.21,4.21
46.0460000000002,,,0.151,4.2,4.21,4.21
46.1710000000002,,,0.166,4.2,4.21,4.21
46.2960000000002,,,0.165,4.2,4.21,4.21
46.4060000000002,,,0.164,4.2,4.2,4.2
46.5150000000002,,,0.158,4.2,4.2,4.2
46.6400000000002,,,0.164,4.2,4.2,4.2
46.7810000000002,,,0.167,4.2,4.2,4.2
46.9370000000002,,,0.153,4.2,4.2,4.2
47.0310000000002,,,0.16,4.2,4.2,4.2
47.1250000000002,,,0.156,4.2,4.2,4.2
47.2180000000002,,,0.164,4.2,4.2,4.2
47.3120000000002,,,0.154,4.2,4.2,4.2
47.4060000000002,,,0.164,4.2,4.2,4.2
47.5000000000002,,,0.167,4.2,4.2,4.2
47.6090000000002,,,0.175,4.2,4.2,4.2
47.7340000000002,,,0.154,4.2,4.2,4.2
47.8430000000002,,,0.162,4.2,4.2,4.2
47.9370000000002,,,0.157,4.2,4.2,4.2
48.0460000000002,,,0.15,4.2,4.2,4.2
48.1400000000002,,,0.163,4.2,4.2,4.2
48.2340000000002,,,0.16,4.2,4.2,4.2
48.3280000000002,,,0.166,4.2,4.2,4.2
48.4530000000002,,,0.168,4.2,4.2,4.2
48.5780000000002,,,0.152,4.2,4.2,4.2
48.6870000000002,,,0.165,4.2,4.2,4.2
48.7960000000002,,,0.168,4.2,4.2,4.2
48.9060000000002,,,0.149,4.2,4.21,4.2
49.0000000000002,,,0.167,4.21,4.21,4.2
49.0930000000002,,,0.161,4.21,4.21,4.2
49.1870000000002,,,0.167,4.21,4.21,4.2
49.2810000000002,,,0.152,4.21,4.21,4.2
49.3750000000002,,,0.168,4.21,4.21,4.2
49.4680000000003,,,0.178,4.21,4.21,4.2
49.5780000000003,,,0.152,4.2,4.21,4.21
49.6870000000003,,,0.168,4.2,4.21,4.21
49.7960000000003,,,0.159,4.2,4.21,4.21
49.9060000000003,,,0.153,4.2,4.21,4.21
50.0310000000003,,,0.164,4.2,4.21,4.21
50.1400000000003,,,0.175,4.2,4.21,4.21
50.2650000000003,,,0.155,4.21,4.2,4.21
50.3750000000003,,,0.163,4.21,4.2,4.21
50.4680000000003,,,0.164,4.21,4.2,4.21
50.5620000000003,,,0.15,4.21,4.2,4.21
50.6710000000003,,,0.152,4.21,4.2,4.21
50.7810000000003,,,0.155,4.21,4.2,4.2
50.8900000000003,,,0.153,4.21,4.2,4.2
51.0000000000003,,,0.167,4.21,4.2,4.2
51.1090000000003,,,0.168,4.21,4.2,4.2
51.2030000000003,,,0.168,4.21,4.2,4.2
51.2960000000003,,,0.162,4.21,4.2,4.2
51.4060000000003,,,0.152,4.21,4.21,4.2
51.5460000000003,,,0.163,4.2,4.21,4.2
51.6560000000003,,,0.154,4.2,4.21,4.2
51.7650000000003,,,0.151,4.2,4.21,4.2
51.8900000000003,,,0.167,4.2,4.21,4.2
51.9840000000003,,,0.176,4.2,4.21,4.2
52.0780000000003,,,0.152,4.21,4.21,4.21
52.1870000000003,,,0.151,4.21,4.21,4.21
52.3120000000003,,,0.158,4.21,4.21,4.21
52.4060000000003,,,0.161,4.21,4.21,4.21
52.5150000000003,,,0.152,4.21,4.21,4.21
52.6250000000003,,,0.174,4.21,4.21,4.21
52.7180000000003,,,0.162,4.21,4.2,4.21
52.8280000000003,,,0.153,4.21,4.2,4.21
52.9530000000003,,,0.168,4.21,4.2,4.21
53.0620000000003,,,0.153,4.21,4.2,4.21
53.1560000000003,,,0.153,4.21,4.2,4.21
53.2500000000003,,,0.176,4.21,4.2,4.21
53.3430000000003,,,0.154,4.21,4.21,4.21
53.4370000000003,,,0.166,4.21,4.21,4.21
53.5620000000003,,,0.166,4.21,4.21,4.21
53.6870000000003,,,0.152,4.21,4.21,4.21
53.7810000000003,,,0.153,4.21,4.21,4.21
53.8750000000003,,,0.167,4.21,4.21,4.21
53.9680000000003,,,0.168,4.21,4.2,4.21
54.0780000000003,,,0.166,4.21,4.2,4.21
54.1710000000003,,,0.151,4.21,4.2,4.21
54.2810000000003,,,0.161,4.21,4.2,4.21
54.3900000000003,,,0.165,4.21,4.2,4.21
54.5150000000003,,,0.169,4.21,4.2,4.21
54.6250000000003,,,0.16,4.2,4.21,4.2
54.7340000000003,,,0.165,4.2,4.21,4.2
54.8280000000003,,,0.161,4.2,4.21,4.2
54.9210000000003,,,0.164,4.2,4.21,4.2
55.0310000000003,,,0.154,4.2,4.21,4.2
55.1250000000003,,,0.16,4.2,4.21,4.2
55.2180000000003,,,0.156,4.2,4.2,4.21
55.3120000000003,,,0.162,4.2,4.2,4.21
55.4210000000003,,,0.169,4.2,4.2,4.21
55.5150000000003,,,0.152,4.2,4.2,4.21
55.6560000000003,,,0.154,4.2,4.2,4.21
55.7650000000003,,,0.169,4.2,4.2,4.21
55.8750000000003,,,0.161,4.2,4.21,4.2
55.9840000000003,,,0.166,4.2,4.21,4.2
56.0930000000003,,,0.152,4.2,4.21,4.2
56.2180000000003,,,0.16,4.2,4.21,4.2
56.3280000000003,,,0.165,4.2,4.21,4.2
56.4210000000003,,,0.158,4.2,4.21,4.21
56.5460000000003,,,0.153,4.21,4.2,4.21
56.6560000000003,,,0.151,4.21,4.2,4.21
56.7810000000003,,,0.152,4.21,4.2,4.21
56.9060000000003,,,0.152,4.21,4.2,4.21
57.0000000000003,,,0.182,4.21,4.2,4.21
57.1090000000003,,,0.157,4.21,4.21,4.21
57.2030000000003,,,0.152,4.21,4.21,4.21
57.2960000000003,,,0.17,4.21,4.21,4.21
57.3900000000003,,,0.17,4.21,4.21,4.21
57.5000000000003,,,0.162,4.21,4.21,4.21
57.5930000000003,,,0.163,4.21,4.21,4.21
57.7030000000003,,,0.164,4.2,4.2,4.21
57.8120000000003,,,0.164,4.2,4.2,4.21
57.9060000000003,,,0.152,4.2,4.2,4.21
58.0150000000003,,,0.167,4.2,4.2,4.21
58.1090000000003,,,0.167,4.2,4.2,4.21
58.2030000000003,,,0.16,4.2,4.2,4.21
58.3120000000003,,,0.162,4.2,4.2,4.21
58.4370000000003,,,0.151,4.2,4.21,4.21
58.5310000000003,,,0.162,4.2,4.21,4.21
58.6250000000003,,,0.164,4.2,4.21,4.21
58.7500000000003,,,0.154,4.2,4.21,4.21
58.8430000000003,,,0.17,4.2,4.21,4.21
59.0000000000003,,,0.164,4.2,4.21,4.2
59.1250000000003,,,0.169,4.2,4.21,4.2
59.2180000000003,,,0.169,4.2,4.21,4.2
59.3120000000003,,,0.166,4.2,4.21,4.2
59.4060000000003,,,0.167,4.2,4.21,4.2
59.5460000000003,,,0.185,4.2,4.21,4.2
59.6560000000003,,,0.159,4.2,4.21,4.21
59.7650000000003,,,0.146,4.2,4.21,4.21
59.8900000000003,,,0.158,4.2,4.21,4.21
60.0000000000003,,,0.159,4.2,4.21,4.21
60.1090000000004,,,0.154,4.2,4.21,4.21
60.2030000000004,,,0.152,4.2,4.2,4.21
60.3120000000004,,,0.16,4.2,4.2,4.21
60.4060000000004,,,0.153,4.2,4.2,4.21
60.5000000000004,,,0.15,4.2,4.2,4.21
60.6090000000004,,,0.159,4.2,4.2,4.21
60.7180000000004,,,0.145,4.2,4.2,4.21
60.8430000000004,,,0.169,4.2,4.2,4.21
60.9680000000004,,,0.159,4.2,4.21,4.21
61.0780000000004,,,0.149,4.2,4.21,4.21
61.1710000000004,,,0.145,4.2,4.21,4.21
61.2650000000004,,,0.16,4.2,4.21,4.21
61.3590000000004,,,0.157,4.2,4.21,4.21
61.4680000000004,,,0.152,4.2,4.21,4.21
61.5780000000004,,,0.158,4.21,4.21,4.21
61.7030000000004,,,0.145,4.21,4.21,4.21
61.7960000000004,,,0.149,4.21,4.21,4.21
61.8900000000004,,,0.145,4.21,4.21,4.21
62.0000000000004,,,0.149,4.21,4.21,4.21
62.1090000000004,,,0.168,4.21,4.21,4.2
62.2180000000004,,,0.151,4.21,4.21,4.2
62.3430000000004,,,0.152,4.21,4.21,4.2
62.4530000000004,,,0.154,4.21,4.21,4.2
62.5620000000004,,,0.161,4.21,4.21,4.2
62.6710000000004,,,0.173,4.21,4.21,4.2
62.7810000000004,,,0.16,4.2,4.21,4.21
62.8750000000004,,,0.159,4.2,4.21,4.21
62.9840000000004,,,0.157,4.2,4.21,4.21
63.1090000000004,,,0.152,4.2,4.21,4.21
63.2030000000004,,,0.145,4.2,4.21,4.21
63.2960000000004,,,0.17,4.2,4.21,4.21
63.3900000000004,,,0.161,4.21,4.21,4.21
63.5000000000004,,,0.159,4.21,4.21,4.21
63.5930000000004,,,0.156,4.21,4.21,4.21
63.7030000000004,,,0.149,4.21,4.21,4.21
63.8280000000004,,,0.16,4.21,4.21,4.21
63.9370000000004,,,0.174,4.21,4.21,4.21
64.0460000000004,,,0.145,4.21,4.21,4.21
64.1560000000004,,,0.144,4.21,4.21,4.21
64.2650000000004,,,0.146,4.21,4.21,4.21
64.3750000000004,,,0.161,4.21,4.21,4.21
64.4840000000004,,,0.159,4.21,4.21,4.21
64.5780000000004,,,0.158,4.21,4.21,4.21
64.7180000000004,,,0.16,4.21,4.2,4.21
