"Battery Charge (%)","Cell Voltage (V)"
0,3.09999990463257
0.559986412525177,3.25
1.21047568321228,3.35999989509583
2.50579786300659,3.49000000953674
5.10209846496582,3.63000011444092
6.40307760238647,3.67000007629395
19.3902378082275,3.73000001907349
41.478588104248,3.78999996185303
62.9277648925781,3.88000011444092
81.7806396484375,4.01000022888184
100,4.19000005722046
